study_id,disease_id,voc_id,log2_fold_change,disease_median,control_median,n_disease,n_control,unit,source,label_origin,note
10.1164/ajrccm.162.2.9909025,copd,heptanal,0.906,,,,,literature_log2fc,literature_panel,literature:mixed,"Exhaled Ethane, a Marker of Lipid Peroxidation, is Elevated in Chronic Obstructive Pulmonary Disease; 10.1164/ajrccm.162.2.9909025"
10.1164/ajrccm.162.4.2003064,asthma,benzaldehyde,0.65,,,,,literature_log2fc,literature_panel,literature:mixed,Elevation of Exhaled Ethane Concentration in Asthma; 10.1164/ajrccm.162.4.2003064
10.1164/ajrccm.162.4.2003064,asthma,ethyl_acetate,0.65,,,,,literature_log2fc,literature_panel,literature:mixed,Elevation of Exhaled Ethane Concentration in Asthma; 10.1164/ajrccm.162.4.2003064
10.1164/ajrccm.162.4.2003064,asthma,ethane,1.227,,,,,literature_log2fc,literature_panel,literature:mixed,Elevation of Exhaled Ethane Concentration in Asthma; 10.1164/ajrccm.162.4.2003064
10.1164/ajrccm.162.4.2003064,asthma,2_pentanone,0.65,,,,,literature_log2fc,literature_panel,literature:mixed,Elevation of Exhaled Ethane Concentration in Asthma; 10.1164/ajrccm.162.4.2003064
10.1183/09031936.00005614,ards,hexanal,0.65,,,,,literature_log2fc,literature_panel,literature:mixed,Exhaled breath metabolomics as a noninvasive diagnostic tool for acute respiratory distress syndrome; 10.1183/09031936.00005614
10.1183/09031936.00005614,ards,octanal,0.6,,,,,literature_log2fc,literature_panel,literature:mixed,Exhaled breath metabolomics as a noninvasive diagnostic tool for acute respiratory distress syndrome; 10.1183/09031936.00005614
10.1183/09031936.00005614,ards,heptanal,0.55,,,,,literature_log2fc,literature_panel,literature:mixed,Exhaled breath metabolomics as a noninvasive diagnostic tool for acute respiratory distress syndrome; 10.1183/09031936.00005614
10.1183/09031936.00005614,ards,acetaldehyde,0.6,,,,,literature_log2fc,literature_panel,literature:mixed,Exhaled breath metabolomics as a noninvasive diagnostic tool for acute respiratory distress syndrome; 10.1183/09031936.00005614
10.1038/bjc.2014.361,head_neck_cancer,acetone,0.4,,,,,literature_log2fc,literature_panel,literature:mixed,Analysis of exhaled breath for diagnosing head and neck squamous cell carcinoma: a feasibility study; 10.1038/bjc.2014.361
10.1038/bjc.2014.361,head_neck_cancer,ethanol,1.247,,,,,literature_log2fc,literature_panel,literature:mixed,Analysis of exhaled breath for diagnosing head and neck squamous cell carcinoma: a feasibility study; 10.1038/bjc.2014.361
10.1183/09031936.00005614,ards,acetone,0.45,,,,,literature_log2fc,literature_panel,literature:mixed,Exhaled breath metabolomics as a noninvasive diagnostic tool for acute respiratory distress syndrome; 10.1183/09031936.00005614
10.1183/09031936.00005614,ards,ethanol,0.35,,,,,literature_log2fc,literature_panel,literature:mixed,Exhaled breath metabolomics as a noninvasive diagnostic tool for acute respiratory distress syndrome; 10.1183/09031936.00005614
10.1016/j.tube.2006.03.004,tuberculosis,benzene,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Volatile biomarkers of pulmonary tuberculosis in the breath; 10.1016/j.tube.2006.03.004
10.1038/srep17179,pneumonia_bacterial,ammonia,0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1038/srep17179,pneumonia_bacterial,propanol,-0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1038/srep17179,pneumonia_bacterial,hexanal,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1016/j.tube.2006.03.004,tuberculosis,toluene,0.35,,,,,literature_log2fc,literature_panel,literature:directional_only,Volatile biomarkers of pulmonary tuberculosis in the breath; 10.1016/j.tube.2006.03.004
10.1016/j.tube.2006.03.004,tuberculosis,acetone,0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,Volatile biomarkers of pulmonary tuberculosis in the breath; 10.1016/j.tube.2006.03.004
10.1016/j.tube.2006.03.004,tuberculosis,isoprene,-0.35,,,,,literature_log2fc,literature_panel,literature:directional_only,Volatile biomarkers of pulmonary tuberculosis in the breath; 10.1016/j.tube.2006.03.004
10.1016/j.tube.2006.03.004,tuberculosis,2_butanone,0.45,,,,,literature_log2fc,literature_panel,literature:directional_only,Volatile biomarkers of pulmonary tuberculosis in the breath; 10.1016/j.tube.2006.03.004
10.1038/srep17179,pneumonia_bacterial,acetone,-0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1038/srep17179,pneumonia_bacterial,ethanol,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1016/j.ebiom.2020.103154,covid19,ethanol,0.35,,,,,literature_log2fc,literature_panel,literature:directional_only,Metabolomics of exhaled breath in critically ill COVID-19 patients: A pilot study; 10.1016/j.ebiom.2020.103154
10.1016/j.ebiom.2020.103154,covid19,isoprene,-0.5,,,,,literature_log2fc,literature_panel,literature:directional_only,Metabolomics of exhaled breath in critically ill COVID-19 patients: A pilot study; 10.1016/j.ebiom.2020.103154
10.1016/j.ebiom.2020.103154,covid19,methanol,-0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,Metabolomics of exhaled breath in critically ill COVID-19 patients: A pilot study; 10.1016/j.ebiom.2020.103154
10.1016/j.ebiom.2020.103154,covid19,2_butanone,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Metabolomics of exhaled breath in critically ill COVID-19 patients: A pilot study; 10.1016/j.ebiom.2020.103154
10.1038/srep17179,pneumonia_bacterial,ethylbenzene,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1038/srep17179,pneumonia_bacterial,isopropanol,-0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1016/j.ebiom.2020.103154,covid19,acetone,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Metabolomics of exhaled breath in critically ill COVID-19 patients: A pilot study; 10.1016/j.ebiom.2020.103154
10.1016/j.ebiom.2020.103154,covid19,heptanal,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Metabolomics of exhaled breath in critically ill COVID-19 patients: A pilot study; 10.1016/j.ebiom.2020.103154
10.1016/j.ebiom.2020.103154,covid19,nonanal,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Metabolomics of exhaled breath in critically ill COVID-19 patients: A pilot study; 10.1016/j.ebiom.2020.103154
10.1016/j.ebiom.2020.103154,covid19,octanal,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Metabolomics of exhaled breath in critically ill COVID-19 patients: A pilot study; 10.1016/j.ebiom.2020.103154
10.1038/srep17179,pneumonia_bacterial,hydrogen_sulfide,0.7,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1038/srep17179,pneumonia_bacterial,dms,0.55,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1038/srep17179,pneumonia_bacterial,isoprene,-0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1038/srep17179,pneumonia_bacterial,pentane,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Analysis of volatile organic compounds in exhaled breath to diagnose ventilator-associated pneumonia; 10.1038/srep17179
10.1016/j.tube.2006.03.004,tuberculosis,dms,0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,Volatile biomarkers of pulmonary tuberculosis in the breath; 10.1016/j.tube.2006.03.004
10.1016/j.tube.2006.03.004,tuberculosis,hexanal,0.55,,,,,literature_log2fc,literature_panel,literature:directional_only,Volatile biomarkers of pulmonary tuberculosis in the breath; 10.1016/j.tube.2006.03.004
10.1016/j.tube.2006.03.004,tuberculosis,pentane,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Volatile biomarkers of pulmonary tuberculosis in the breath; 10.1016/j.tube.2006.03.004
10.1016/j.tube.2006.03.004,tuberculosis,ethane,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Volatile biomarkers of pulmonary tuberculosis in the breath; 10.1016/j.tube.2006.03.004
10.1186/s12935-017-0475-x,cancer_stomach,styrene,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,"Volatile organic metabolites identify patients with gastric carcinoma, gastric ulcer, or gastritis and control patients; 10.1186/s12935-017-0475-x"
10.1186/s12935-017-0475-x,cancer_stomach,phenol,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,"Volatile organic metabolites identify patients with gastric carcinoma, gastric ulcer, or gastritis and control patients; 10.1186/s12935-017-0475-x"
10.1186/s12935-017-0475-x,cancer_stomach,hydrogen_sulfide,0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,"Volatile organic metabolites identify patients with gastric carcinoma, gastric ulcer, or gastritis and control patients; 10.1186/s12935-017-0475-x"
10.1093/toxsci/kfw260,sleep_apnea,toluene,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Prospective analyses of volatile organic compounds in obstructive sleep apnea patients; 10.1093/toxsci/kfw260
10.1093/toxsci/kfw260,sleep_apnea,ethylbenzene,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Prospective analyses of volatile organic compounds in obstructive sleep apnea patients; 10.1093/toxsci/kfw260
10.1093/toxsci/kfw260,sleep_apnea,hexanal,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Prospective analyses of volatile organic compounds in obstructive sleep apnea patients; 10.1093/toxsci/kfw260
10.1093/toxsci/kfw260,sleep_apnea,pentane,0.55,,,,,literature_log2fc,literature_panel,literature:directional_only,Prospective analyses of volatile organic compounds in obstructive sleep apnea patients; 10.1093/toxsci/kfw260
10.1093/toxsci/kfw260,sleep_apnea,ethanol,0.3,,,,,literature_log2fc,literature_panel,literature:directional_only,Prospective analyses of volatile organic compounds in obstructive sleep apnea patients; 10.1093/toxsci/kfw260
10.1093/toxsci/kfw260,sleep_apnea,ammonia,0.35,,,,,literature_log2fc,literature_panel,literature:directional_only,Prospective analyses of volatile organic compounds in obstructive sleep apnea patients; 10.1093/toxsci/kfw260
10.1093/toxsci/kfw260,sleep_apnea,methanol,0.25,,,,,literature_log2fc,literature_panel,literature:directional_only,Prospective analyses of volatile organic compounds in obstructive sleep apnea patients; 10.1093/toxsci/kfw260
10.1186/s12935-017-0475-x,cancer_stomach,acetone,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,"Volatile organic metabolites identify patients with gastric carcinoma, gastric ulcer, or gastritis and control patients; 10.1186/s12935-017-0475-x"
10.1186/s12935-017-0475-x,cancer_stomach,isoprene,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,"Volatile organic metabolites identify patients with gastric carcinoma, gastric ulcer, or gastritis and control patients; 10.1186/s12935-017-0475-x"
10.1093/toxsci/kfw260,sleep_apnea,isoprene,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Prospective analyses of volatile organic compounds in obstructive sleep apnea patients; 10.1093/toxsci/kfw260
10.1093/toxsci/kfw260,sleep_apnea,acetone,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Prospective analyses of volatile organic compounds in obstructive sleep apnea patients; 10.1093/toxsci/kfw260
10.1186/s12935-017-0475-x,cancer_stomach,hexanal,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,"Volatile organic metabolites identify patients with gastric carcinoma, gastric ulcer, or gastritis and control patients; 10.1186/s12935-017-0475-x"
10.1186/s12935-017-0475-x,cancer_stomach,nonanal,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,"Volatile organic metabolites identify patients with gastric carcinoma, gastric ulcer, or gastritis and control patients; 10.1186/s12935-017-0475-x"
10.1186/s12935-017-0475-x,cancer_stomach,ammonia,0.35,,,,,literature_log2fc,literature_panel,literature:directional_only,"Volatile organic metabolites identify patients with gastric carcinoma, gastric ulcer, or gastritis and control patients; 10.1186/s12935-017-0475-x"
10.1186/s12935-017-0475-x,cancer_stomach,2_butanone,0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,"Volatile organic metabolites identify patients with gastric carcinoma, gastric ulcer, or gastritis and control patients; 10.1186/s12935-017-0475-x"
10.1093/infdis/jiy072,malaria,nonanal,-0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,Breathprinting Reveals Malaria-Associated Biomarkers and Mosquito Attractants; 10.1093/infdis/jiy072
10.1093/infdis/jiy072,malaria,isoprene,-0.4,,,,,literature_log2fc,literature_panel,literature:directional_only,Breathprinting Reveals Malaria-Associated Biomarkers and Mosquito Attractants; 10.1093/infdis/jiy072
10.1093/infdis/jiy072,malaria,benzene,0.6,,,,,literature_log2fc,literature_panel,literature:directional_only,Breathprinting Reveals Malaria-Associated Biomarkers and Mosquito Attractants; 10.1093/infdis/jiy072
10.1093/infdis/jiy072,malaria,pentane,0.45,,,,,literature_log2fc,literature_panel,literature:directional_only,Breathprinting Reveals Malaria-Associated Biomarkers and Mosquito Attractants; 10.1093/infdis/jiy072
10.1093/infdis/jiy072,malaria,hexanal,-0.3,,,,,literature_log2fc,literature_panel,literature:directional_only,Breathprinting Reveals Malaria-Associated Biomarkers and Mosquito Attractants; 10.1093/infdis/jiy072
10.1093/infdis/jiy072,malaria,2_butanone,0.25,,,,,literature_log2fc,literature_panel,literature:directional_only,Breathprinting Reveals Malaria-Associated Biomarkers and Mosquito Attractants; 10.1093/infdis/jiy072
10.1093/infdis/jiy072,malaria,acetone,0.35,,,,,literature_log2fc,literature_panel,literature:directional_only,Breathprinting Reveals Malaria-Associated Biomarkers and Mosquito Attractants; 10.1093/infdis/jiy072
